Wed Nov 19 13:23:03 2003
FISH v1.0
FISH is copyright (c)2003, University of North Carolina at Chapel Hill
Authors: Sugata Chakravarty and Todd J. Vision

Control File = control.txt

-parameters
	T = 0.05
	total points = 22068
	total_features = 23321
	total_cells = 2.71923e+08
	h = 8.11554e-05
	d_T = 25.6408
	Min_Block_Size = 3
	block_prob = 0.001
	total_blocks = 508


-block 0
    points   contig1   contig2
       79        1        1

	point	dist	markers	orientation
        3        2        4

	point	dist	markers	orientation
	12099	0	{At2g06160 At2g06310 At2g06320 At2g06330 }{AT4g07560 AT4g07570 AT4g07590 AT4g07600 AT4g07610 AT4g07620 AT4g07630 AT4g07640 AT4g07660 AT4g07680 }	1
	12104	5	{At2g06180 }{AT4g07530 }	1
	12106	21	{At2g06190 }{AT4g07830 AT4g07850 }	-1


-block 310
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12111	0	{At2g06470 }{AT4g10580 }	1
	12128	25	{At2g06840 At2g06950 At2g07010 }{AT4g10690 }	1
	12127	14	{At2g06890 }{AT4g10580 }	-1


-block 311
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12167	0	{At2g10140 }{AT4g08000 AT4g08010 AT4g08020 }	1
	12173	17	{At2g10620 At2g10660 At2g10670 At2g10690 At2g10700 At2g10780 }{AT4g08050 AT4g08080 }	-1
	12175	4	{At2g10630 }{AT4g08000 AT4g08010 AT4g08020 }	1


-block 312
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12229	0	{At2g13760 }{AT4g10230 }	-1
	12237	24	{At2g13900 At2g13910 At2g13920 At2g13950 }{AT4g10370 }	-1
	12240	8	{At2g13930 At2g13940 }{AT4g10460 }	-1


-block 313
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12254	0	{At2g14230 }{AT4g04430 }	1
	12256	11	{At2g14350 At2g14360 }{AT4g04400 }	1
	12265	16	{At2g14450 At2g14470 }{AT4g04300 }	-1


-block 314
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12267	0	{At2g14620 }{AT4g03210 }	1
	12269	11	{At2g14630 }{AT4g03310 }	-1
	12279	13	{At2g14770 }{AT4g03300 }	1


-block 315
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12257	0	{At2g14380 At2g14400 }{AT4g03800 }	1
	12271	25	{At2g14640 At2g14650 }{AT4g03840 }	1
	12283	23	{At2g14780 At2g14790 }{AT4g03980 }	-1


-block 316
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12461	0	{At2g18960 }{AT4g11730 }	1
	12467	14	{At2g19100 }{AT4g11710 }	1
	12479	18	{At2g19280 }{AT4g11690 }	1


-block 317
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12480	0	{At2g19330 }{AT4g26050 }	1
	12491	19	{At2g19470 }{AT4g26100 }	1
	12493	2	{At2g19480 }{AT4g26110 }	1


-block 318
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12619	0	{At2g22500 }{AT4g24570 }	-1
	12620	7	{At2g22540 }{AT4g24540 }	-1
	12621	18	{At2g22620 }{AT4g24430 }	-1


-block 319
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12674	0	{At2g23760 }{AT4g36870 }	-1
	12675	8	{At2g23790 }{AT4g36820 }	-1
	12676	2	{At2g23800 }{AT4g36810 }	-1


-block 320
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12734	0	{At2g24900 }{AT4g07690 }	-1
	12735	15	{At2g24920 }{AT4g07470 }	-1
	12737	10	{At2g24930 }{AT4g07560 AT4g07570 AT4g07590 AT4g07600 AT4g07610 AT4g07620 AT4g07630 AT4g07640 AT4g07660 AT4g07680 }	1


-block 321
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12785	0	{At2g26490 }{AT4g34380 }	1
	12790	21	{At2g26600 }{AT4g34480 }	-1
	12793	7	{At2g26640 }{AT4g34510 AT4g34520 }	1


-block 322
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12932	0	{At2g33170 }{AT4g28650 }	1
	12935	13	{At2g33230 }{AT4g28720 }	-1
	12937	2	{At2g33240 }{AT4g28710 }	-1


-block 323
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	12978	0	{At2g35210 }{AT4g17890 }	1
	12979	9	{At2g35260 }{AT4g17840 }	-1
	12980	4	{At2g35270 }{AT4g17800 }	-1


-block 324
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	13159	0	{At2g45260 }{AT4g34080 }	-1
	13166	18	{At2g45350 }{AT4g33990 }	1
	13167	11	{At2g45380 }{AT4g34070 }	1


-block 325
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	13186	0	{At2g46070 }{AT4g11330 }	-1
	13188	19	{At2g46170 }{AT4g11220 }	-1
	13191	25	{At2g46340 }{AT4g11110 }	-1


-block 326
    points   contig1   contig2
        3        2        4

	point	dist	markers	orientation
	13190	0	{At2g46260 }{AT4g01160 }	-1
	13192	18	{At2g46380 }{AT4g01090 }	-1
	13193	13	{At2g46430 At2g46440 At2g46450 }{AT4g01010 }	-1


-block 327
    points   contig1   contig2
        7        2        5

	point	dist	markers	orientation
	13678	0	{At2g23060 }{AT5g67430 }	-1
	13679	6	{At2g23070 At2g23080 }{AT5g67380 }	1
	13682	10	{At2g23140 }{AT5g67340 }	-1
	13683	2	{At2g23150 }{AT5g67330 }	-1
	13690	6	{At2g23190 At2g23220 }{AT5g67310 }	-1
	13694	8	{At2g23290 }{AT5g67300 }	-1
	13695	3	{At2g23300 }{AT5g67280 }	-1


-block 328
    points   contig1   contig2
        7        2        5

	point	dist	markers	orientation
	14094	0	{At2g37470 }{AT5g02570 }	-1
	14097	10	{At2g37540 }{AT5g02540 }	-1
	14099	8	{At2g37570 }{AT5g02480 }	-1
	14102	6	{At2g37600 }{AT5g02450 }	-1
	14105	20	{At2g37640 }{AT5g02260 }	-1
	14109	4	{At2g37660 }{AT5g02240 }	-1
	14110	17	{At2g37670 }{AT5g02430 }	-1


-block 329
    points   contig1   contig2
        6        2        5

	point	dist	markers	orientation
	14120	0	{At2g37980 }{AT5g01100 }	1
	14124	16	{At2g38080 }{AT5g01190 }	1
	14131	9	{At2g38120 }{AT5g01240 }	1
	14132	4	{At2g38150 }{AT5g01250 }	1
	14133	25	{At2g38170 }{AT5g01490 }	-1
	14134	13	{At2g38230 }{AT5g01410 }	-1


-block 330
    points   contig1   contig2
        4        2        5

	point	dist	markers	orientation
	13516	0	{At2g17890 }{AT5g66210 }	1
	13518	14	{At2g17990 }{AT5g66250 }	1
	13520	12	{At2g18060 }{AT5g66300 }	1
	13523	17	{At2g18140 At2g18150 }{AT5g66390 }	1


-block 331
    points   contig1   contig2
        4        2        5

	point	dist	markers	orientation
	13531	0	{At2g18730 }{AT5g57690 }	-1
	13532	15	{At2g18750 }{AT5g57580 }	-1
	13536	7	{At2g18800 }{AT5g57530 AT5g57540 AT5g57550 AT5g57560 }	-1
	13540	22	{At2g18890 }{AT5g57670 }	-1


-block 332
    points   contig1   contig2
        4        2        5

	point	dist	markers	orientation
	13634	0	{At2g22190 }{AT5g10100 }	-1
	13637	8	{At2g22230 }{AT5g10160 }	1
	13638	2	{At2g22240 }{AT5g10170 }	1
	13639	12	{At2g22290 }{AT5g10260 }	1


-block 333
    points   contig1   contig2
        4        2        5

	point	dist	markers	orientation
	13697	0	{At2g23450 }{AT5g66790 }	-1
	13699	21	{At2g23520 }{AT5g66950 }	-1
	13701	8	{At2g23630 }{AT5g66920 }	-1
	13702	5	{At2g23660 }{AT5g66870 }	-1


-block 334
    points   contig1   contig2
        4        2        5

	point	dist	markers	orientation
	13827	0	{At2g27040 }{AT5g21030 }	1
	13830	10	{At2g27050 }{AT5g21120 }	1
	13832	4	{At2g27080 }{AT5g21130 }	1
	13833	24	{At2g27150 }{AT5g20960 }	1


-block 335
    points   contig1   contig2
        4        2        5

	point	dist	markers	orientation
	14190	0	{At2g40100 }{AT5g01530 }	1
	14194	12	{At2g40150 At2g40160 }{AT5g01620 }	1
	14199	16	{At2g40300 }{AT5g01600 }	1
	14201	4	{At2g40320 }{AT5g01620 }	1


-block 336
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	13743	0	{At2g24900 }{AT5g35040 }	-1
	13744	3	{At2g24920 }{AT5g35030 }	-1
	13748	22	{At2g24980 }{AT5g35190 }	1


-block 337
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	13745	0	{At2g24930 }{AT5g37330 }	-1
	13746	16	{At2g24950 }{AT5g37520 }	1
	13750	16	{At2g24990 }{AT5g37350 }	1


-block 338
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	13770	0	{At2g25490 }{AT5g25350 }	1
	13772	8	{At2g25520 }{AT5g25400 }	1
	13782	24	{At2g25640 }{AT5g25520 }	1


-block 339
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	13836	0	{At2g27300 }{AT5g22290 }	1
	13837	25	{At2g27440 }{AT5g22400 }	-1
	13841	13	{At2g27530 }{AT5g22440 }	1


-block 340
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	13879	0	{At2g28890 }{AT5g02400 }	-1
	13881	12	{At2g28930 At2g28940 }{AT5g02290 }	-1
	13883	4	{At2g28950 }{AT5g02260 }	-1


-block 341
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	14066	0	{At2g36350 }{AT5g03640 }	1
	14069	5	{At2g36390 }{AT5g03650 }	1
	14070	11	{At2g36460 }{AT5g03690 }	1


-block 342
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	14083	0	{At2g37010 }{AT5g60740 }	-1
	14086	24	{At2g37170 At2g37180 }{AT5g60660 }	1
	14087	2	{At2g37190 }{AT5g60670 }	1


-block 343
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	14135	0	{At2g38240 }{AT5g05600 }	-1
	14136	22	{At2g38310 }{AT5g05440 }	1
	14139	17	{At2g38380 At2g38390 }{AT5g05340 }	-1


-block 344
    points   contig1   contig2
        3        2        5

	point	dist	markers	orientation
	14171	0	{At2g39660 }{AT5g02290 }	-1
	14174	7	{At2g39700 }{AT5g02260 }	-1
	14177	8	{At2g39710 }{AT5g02190 }	-1


-block 345
    points   contig1   contig2
       17        3        3

	point	dist	markers	orientation
	15026	0	{AT3g30440 }{AT3g32900 }	1
	15029	2	{AT3g30450 }{AT3g32910 }	1
	15037	19	{AT3g30560 }{AT3g32320 }	-1
	15042	18	{AT3g30570 }{AT3g32110 }	1
	15045	16	{AT3g30630 AT3g30655 }{AT3g32000 AT3g32010 }	-1
	15050	23	{AT3g30780 AT3g30790 }{AT3g31920 }	1
	15051	20	{AT3g31340 }{AT3g31500 }	1
	15054	10	{AT3g31370 }{AT3g31915 }	1
	15057	16	{AT3g31415 }{AT3g32030 }	1
	15059	7	{AT3g31440 }{AT3g31980 }	1
	15061	8	{AT3g31450 }{AT3g32060 }	1
	15063	11	{AT3g31480 AT3g31490 }{AT3g31970 }	1
	15064	25	{AT3g31500 }{AT3g32250 }	1
	15065	4	{AT3g31520 }{AT3g32270 AT3g32290 }	1
	15066	4	{AT3g31540 }{AT3g32300 }	1
	15069	2	{AT3g31900 }{AT3g32280 AT3g32330 }	1
	15075	17	{AT3g32000 AT3g32010 }{AT3g32210 }	-1


-block 346
    points   contig1   contig2
        4        3        3

	point	dist	markers	orientation
	14682	0	{AT3g11510 }{AT3g52580 }	-1
	14684	25	{AT3g11660 }{AT3g52470 }	-1
	14685	14	{AT3g11700 }{AT3g52370 }	1
	14690	15	{AT3g11820 }{AT3g52400 }	1


-block 347
    points   contig1   contig2
        4        3        3

	point	dist	markers	orientation
	15012	0	{AT3g29410 }{AT3g32030 }	1
	15013	3	{AT3g29430 }{AT3g32040 }	-1
	15015	25	{AT3g29480 AT3g29490 }{AT3g31480 AT3g31490 }	-1
	15018	22	{AT3g29500 }{AT3g30843 }	-1


-block 348
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	14493	0	{AT3g04760 }{AT3g22470 }	1
	14500	20	{AT3g04910 }{AT3g22420 }	1
	14503	7	{AT3g04940 }{AT3g22460 }	1


-block 349
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	14561	0	{AT3g07010 }{AT3g24670 }	1
	14567	19	{AT3g07070 }{AT3g24790 }	1
	14571	8	{AT3g07110 }{AT3g24830 }	1


-block 350
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	14665	0	{AT3g11030 }{AT3g55990 }	-1
	14667	12	{AT3g11050 }{AT3g56090 }	-1
	14668	24	{AT3g11180 }{AT3g55970 }	-1


-block 351
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	14970	0	{AT3g26780 }{AT3g49140 AT3g49170 }	-1
	14974	23	{AT3g26920 AT3g26930 }{AT3g49020 AT3g49030 }	1
	14975	25	{AT3g26935 }{AT3g48760 }	-1


-block 352
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	15033	0	{AT3g30520 }{AT3g42870 }	1
	15035	25	{AT3g30550 }{AT3g43100 }	1
	15040	24	{AT3g30560 }{AT3g43330 AT3g43350 }	1


-block 353
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	15025	0	{AT3g30400 }{AT3g31340 }	-1
	15032	22	{AT3g30470 }{AT3g30760 }	-1
	15048	24	{AT3g30680 }{AT3g30780 AT3g30790 }	1


-block 354
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	15067	0	{AT3g31540 }{AT3g43000 }	1
	15076	21	{AT3g32060 }{AT3g43050 }	1
	15079	19	{AT3g32150 AT3g32160 AT3g32190 }{AT3g43150 }	1


-block 355
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	15095	0	{AT3g42320 AT3g42340 }{AT3g43330 AT3g43350 }	-1
	15098	24	{AT3g42580 AT3g42590 AT3g42600 }{AT3g43380 AT3g43390 }	-1
	15102	14	{AT3g42760 }{AT3g43360 AT3g43370 }	-1


-block 356
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	15121	0	{AT3g44470 }{AT3g47280 AT3g47310 }	1
	15123	4	{AT3g44500 }{AT3g47260 }	1
	15125	21	{AT3g44710 }{AT3g47200 AT3g47210 AT3g47250 }	1


-block 357
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	15167	0	{AT3g48940 }{AT3g61260 }	1
	15169	22	{AT3g48950 }{AT3g61490 }	1
	15171	23	{AT3g48980 }{AT3g61270 AT3g61280 AT3g61290 }	1


-block 358
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	15185	0	{AT3g51910 }{AT3g63350 }	1
	15186	14	{AT3g51950 }{AT3g63450 }	1
	15188	8	{AT3g52020 }{AT3g63470 }	1


-block 359
    points   contig1   contig2
        3        3        3

	point	dist	markers	orientation
	15199	0	{AT3g53810 }{AT3g55550 }	1
	15200	5	{AT3g53830 }{AT3g55580 }	1
	15201	17	{AT3g53940 }{AT3g55640 }	-1


-block 360
    points   contig1   contig2
       21        3        4

	point	dist	markers	orientation
	15691	0	{AT3g22170 }{AT4g15090 }	-1
	15694	2	{AT3g22180 }{AT4g15080 }	-1
	15695	10	{AT3g22220 }{AT4g15020 }	-1
	15696	3	{AT3g22230 }{AT4g15000 }	-1
	15697	5	{AT3g22270 }{AT4g14990 }	-1
	15701	23	{AT3g22440 }{AT4g14900 }	-1
	15702	4	{AT3g22460 }{AT4g14880 }	-1
	15707	8	{AT3g22520 }{AT4g14840 }	-1
	15708	15	{AT3g22630 }{AT4g14800 }	-1
	15713	14	{AT3g22750 }{AT4g14780 }	-1
	15714	2	{AT3g22760 AT3g22780 }{AT4g14770 }	-1
	15715	3	{AT3g22790 }{AT4g14760 }	-1
	15719	4	{AT3g22810 }{AT4g14740 }	-1
	15720	7	{AT3g22840 }{AT4g14690 }	-1
	15721	7	{AT3g22890 }{AT4g14680 }	-1
	15722	3	{AT3g22900 }{AT4g14660 }	-1
	15725	5	{AT3g22930 }{AT4g14640 }	-1
	15726	13	{AT3g23000 }{AT4g14580 }	-1
	15727	8	{AT3g23050 }{AT4g14550 }	-1
	15728	6	{AT3g23070 }{AT4g14510 }	-1
	15730	2	{AT3g23080 }{AT4g14500 }	-1


-block 361
    points   contig1   contig2
       15        3        4

	point	dist	markers	orientation
	15732	0	{AT3g23270 }{AT4g14370 }	-1
	15733	2	{AT3g23280 AT3g23300 }{AT4g14360 }	-1
	15734	3	{AT3g23310 }{AT4g14350 }	-1
	15747	4	{AT3g23340 }{AT4g14340 }	-1
	15751	7	{AT3g23390 }{AT4g14320 }	-1
	15755	14	{AT3g23540 }{AT4g14290 }	-1
	15758	22	{AT3g23660 }{AT4g14160 }	-1
	15759	2	{AT3g23670 }{AT4g14150 }	-1
	15762	8	{AT3g23730 }{AT4g14130 }	-1
	15767	9	{AT3g23770 }{AT4g14080 }	-1
	15768	3	{AT3g23790 }{AT4g14070 }	-1
	15769	4	{AT3g23800 }{AT4g14030 AT4g14040 }	-1
	15770	10	{AT3g23810 }{AT4g13940 }	-1
	15774	6	{AT3g23830 }{AT4g13850 }	-1
	15775	2	{AT3g23840 }{AT4g13840 }	-1


-block 362
    points   contig1   contig2
       13        3        4

	point	dist	markers	orientation
	15792	0	{AT3g24290 AT3g24300 }{AT4g13510 }	-1
	15794	4	{AT3g24310 }{AT4g13480 }	-1
	15795	17	{AT3g24360 }{AT4g13360 }	-1
	15802	11	{AT3g24480 }{AT4g13340 }	-1
	15810	21	{AT3g24620 }{AT4g13240 }	-1
	15811	8	{AT3g24670 }{AT4g13210 }	-1
	15814	15	{AT3g24790 }{AT4g13190 }	-1
	15815	6	{AT3g24830 }{AT4g13170 }	-1
	15819	17	{AT3g25050 }{AT4g13080 AT4g13090 }	-1
	15822	9	{AT3g25110 }{AT4g13050 }	-1
	15824	20	{AT3g25250 }{AT4g13000 }	-1
	15825	5	{AT3g25290 }{AT4g12980 }	-1
	15826	9	{AT3g25420 }{AT4g12910 }	-1


-block 363
    points   contig1   contig2
       12        3        4

	point	dist	markers	orientation
	15982	0	{AT3g31520 }{AT4g03770 }	-1
	15983	3	{AT3g31540 }{AT4g03760 }	-1
	15987	20	{AT3g31970 }{AT4g03650 }	-1
	15992	5	{AT3g31980 }{AT4g03690 }	-1
	15994	12	{AT3g32000 AT3g32010 }{AT4g03790 AT4g03850 AT4g03860 }	-1
	16012	25	{AT3g32270 AT3g32290 }{AT4g03770 }	-1
	16013	3	{AT3g32300 }{AT4g03760 }	-1
	16014	8	{AT3g32340 }{AT4g03810 }	-1
	16017	7	{AT3g32880 AT3g32890 AT3g32970 }{AT4g03790 AT4g03850 AT4g03860 }	1
	16028	18	{AT3g42080 }{AT4g03780 }	-1
	16029	11	{AT3g42100 AT3g42110 }{AT4g03690 }	-1
	16038	22	{AT3g42290 }{AT4g03650 }	1


-block 364
    points   contig1   contig2
        9        3        4

	point	dist	markers	orientation
	15944	0	{AT3g30470 }{AT4g07470 }	1
	15945	16	{AT3g30500 }{AT4g07690 }	1
	15947	20	{AT3g30550 }{AT4g07450 }	-1
	15950	7	{AT3g30600 }{AT4g07470 }	-1
	15951	13	{AT3g30630 AT3g30655 }{AT4g07360 AT4g07370 }	1
	15960	23	{AT3g30710 }{AT4g07530 }	1
	15961	11	{AT3g30760 }{AT4g07470 }	-1
	15966	11	{AT3g30810 }{AT4g07530 }	-1
	15968	13	{AT3g31340 }{AT4g07560 AT4g07570 AT4g07590 AT4g07600 AT4g07610 AT4g07620 AT4g07630 AT4g07640 AT4g07660 AT4g07680 }	-1


-block 365
    points   contig1   contig2
        9        3        4

	point	dist	markers	orientation
	15954	0	{AT3g30630 AT3g30655 }{AT4g08050 AT4g08080 }	1
	15959	8	{AT3g30680 }{AT4g08000 AT4g08010 AT4g08020 }	-1
	15967	19	{AT3g30810 }{AT4g07930 }	1
	15969	20	{AT3g31340 }{AT4g08050 AT4g08080 }	-1
	15971	7	{AT3g31390 }{AT4g08030 }	-1
	15981	25	{AT3g31480 AT3g31490 }{AT4g07830 AT4g07850 }	1
	15985	16	{AT3g31920 }{AT4g07750 }	-1
	15989	12	{AT3g31970 }{AT4g07830 AT4g07850 }	1
	15996	20	{AT3g32000 AT3g32010 }{AT4g07560 AT4g07570 AT4g07590 AT4g07600 AT4g07610 AT4g07620 AT4g07630 AT4g07640 AT4g07660 AT4g07680 }	-1


-block 366
    points   contig1   contig2
        7        3        4

	point	dist	markers	orientation
	15671	0	{AT3g21466 }{AT4g15640 }	-1
	15675	10	{AT3g21500 }{AT4g15560 }	-1
	15676	12	{AT3g21560 }{AT4g15480 AT4g15490 AT4g15500 }	-1
	15679	11	{AT3g21620 }{AT4g15430 }	-1
	15681	5	{AT3g21650 }{AT4g15410 }	-1
	15683	17	{AT3g21750 AT3g21760 AT3g21780 AT3g21790 AT3g21800 }{AT4g15260 AT4g15270 AT4g15280 }	1
	15687	8	{AT3g21880 }{AT4g15250 }	-1


-block 367
    points   contig1   contig2
        5        3        4

	point	dist	markers	orientation
	16015	0	{AT3g32340 }{AT4g07840 }	1
	16018	23	{AT3g32880 AT3g32890 AT3g32970 }{AT4g07560 AT4g07570 AT4g07590 AT4g07600 AT4g07610 AT4g07620 AT4g07630 AT4g07640 AT4g07660 AT4g07680 }	1
	16024	17	{AT3g32950 }{AT4g07760 }	-1
	16031	16	{AT3g42100 AT3g42110 }{AT4g07800 }	-1
	16034	21	{AT3g42260 }{AT4g07730 AT4g07780 }	-1


-block 368
    points   contig1   contig2
        4        3        4

	point	dist	markers	orientation
	16048	0	{AT3g42650 }{AT4g04170 }	-1
	16049	8	{AT3g42690 AT3g42700 }{AT4g04130 }	1
	16050	2	{AT3g42710 }{AT4g04140 }	1
	16051	23	{AT3g42720 }{AT4g03900 AT4g03910 }	-1


-block 369
    points   contig1   contig2
        4        3        4

	point	dist	markers	orientation
	16464	0	{AT3g61150 }{AT4g00730 }	-1
	16467	2	{AT3g61160 }{AT4g00720 }	-1
	16473	14	{AT3g61240 }{AT4g00660 }	1
	16476	8	{AT3g61300 }{AT4g00700 }	1


-block 370
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	15350	0	{AT3g07010 }{AT4g13210 }	-1
	15354	8	{AT3g07070 }{AT4g13190 }	-1
	15356	6	{AT3g07110 }{AT4g13170 }	-1


-block 371
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	15465	0	{AT3g12500 }{AT4g01700 }	1
	15468	11	{AT3g12550 }{AT4g01780 }	1
	15474	25	{AT3g12720 AT3g12820 }{AT4g01680 }	1


-block 372
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	15659	0	{AT3g20560 }{AT4g27080 }	1
	15661	5	{AT3g20580 }{AT4g27110 }	1
	15662	19	{AT3g20670 }{AT4g27230 }	-1


-block 373
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	15946	0	{AT3g30550 }{AT4g03640 }	1
	15948	6	{AT3g30560 }{AT4g03690 }	1
	15957	16	{AT3g30680 }{AT4g03730 }	1


-block 374
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	15965	0	{AT3g30810 }{AT4g04070 }	-1
	15970	23	{AT3g31390 }{AT4g04150 }	-1
	15974	18	{AT3g31420 }{AT4g04000 }	-1


-block 375
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	15972	0	{AT3g31390 }{AT4g08490 }	1
	15973	23	{AT3g31410 }{AT4g08710 }	-1
	15978	6	{AT3g31450 }{AT4g08720 }	-1


-block 376
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	16000	0	{AT3g32060 }{AT4g08720 }	-1
	16002	13	{AT3g32110 }{AT4g08820 AT4g08830 }	1
	16005	12	{AT3g32140 }{AT4g08710 }	-1


-block 377
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	15995	0	{AT3g32000 AT3g32010 }{AT4g07360 AT4g07370 }	-1
	16006	18	{AT3g32150 AT3g32160 AT3g32190 }{AT4g07320 }	-1
	16020	23	{AT3g32880 AT3g32890 AT3g32970 }{AT4g07360 AT4g07370 }	1


-block 378
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	16069	0	{AT3g43100 }{AT4g07450 }	-1
	16070	20	{AT3g43130 }{AT4g05610 }	-1
	16072	7	{AT3g43150 }{AT4g07320 }	-1


-block 379
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	16062	0	{AT3g43010 AT3g43030 }{AT4g19290 AT4g19310 AT4g19320 }	-1
	16068	6	{AT3g43070 }{AT4g19280 AT4g19300 }	-1
	16076	25	{AT3g43280 }{AT4g19240 }	1


-block 380
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	16122	0	{AT3g45260 }{AT4g02670 }	1
	16124	10	{AT3g45290 }{AT4g02600 }	1
	16125	22	{AT3g45330 AT3g45390 AT3g45410 AT3g45420 AT3g45430 AT3g45440 }{AT4g02410 AT4g02420 }	1


-block 381
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	16141	0	{AT3g45530 }{AT4g11540 AT4g11550 }	1
	16148	23	{AT3g45640 }{AT4g11330 }	1
	16151	19	{AT3g45810 }{AT4g11230 }	1


-block 382
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	16186	0	{AT3g47260 }{AT4g04010 }	-1
	16187	3	{AT3g47270 }{AT4g03990 }	-1
	16188	2	{AT3g47280 AT3g47310 }{AT4g03980 }	-1


-block 383
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	16290	0	{AT3g51190 }{AT4g36130 }	-1
	16291	21	{AT3g51250 }{AT4g35980 }	-1
	16295	8	{AT3g51300 }{AT4g35950 }	-1


-block 384
    points   contig1   contig2
        3        3        4

	point	dist	markers	orientation
	16512	0	{AT3g62560 }{AT4g02080 }	1
	16513	3	{AT3g62570 }{AT4g02100 }	1
	16517	12	{AT3g62660 }{AT4g02130 }	-1


-block 385
    points   contig1   contig2
       66        3        5

	point	dist	markers	orientation
	16608	0	{AT3g02080 }{AT5g15520 }	1
	16611	13	{AT3g02160 }{AT5g15570 }	1
	16612	2	{AT3g02170 }{AT5g15580 }	1
	16613	6	{AT3g02200 }{AT5g15610 }	1
	16614	3	{AT3g02210 }{AT5g15630 }	-1
	16616	4	{AT3g02230 }{AT5g15650 }	1
	16619	11	{AT3g02250 }{AT5g15740 }	1
	16621	12	{AT3g02310 }{AT5g15800 }	1
	16622	2	{AT3g02320 }{AT5g15810 }	1
	16626	9	{AT3g02380 }{AT5g15840 AT5g15850 }	1
	16627	4	{AT3g02410 }{AT5g15860 }	1
	16628	6	{AT3g02440 }{AT5g15890 }	1
	16629	6	{AT3g02460 }{AT5g15930 }	1
	16630	3	{AT3g02470 }{AT5g15950 }	1
	16631	5	{AT3g02490 }{AT5g15980 }	1
	16632	8	{AT3g02510 }{AT5g16040 }	1
	16634	2	{AT3g02520 }{AT5g16050 }	1
	16637	3	{AT3g02530 }{AT5g16070 }	1
